Date,time,Symbol,direction,entry_price,ORH,ORL,prev_close,suggested_action
2025-11-12,11:49:08,BIOCON,BUY,393.8500061035156,392.25,381.6499938964844,385.1000061035156,BUY BIOCON CALL near 400 strike
2025-11-12,11:49:08,LTIM,BUY,5885.0,5862.0,5739.5,5710.5,BUY LTIM CALL near 5900 strike
2025-11-12,11:49:08,PERSISTENT,BUY,6142.5,6115.0,6055.5,6031.0,BUY PERSISTENT CALL near 6150 strike
2025-11-12,11:54:51,RELIANCE,BUY,1520.4000244140625,1513.4000244140625,1503.4000244140625,1493.4000244140625,BUY RELIANCE CALL near 1500 strike
2025-11-12,12:12:17,HYUNDAI,BUY,2398.699951171875,2363.0,2355.0,2356.0,BUY HYUNDAI CALL near 2400 strike
2025-11-12,12:18:04,MFSL,BUY,1710.9000244140625,1706.199951171875,1630.699951171875,1635.5,BUY MFSL CALL near 1700 strike
2025-11-12,12:29:29,HINDALCO,BUY,808.5499877929688,799.7999877929688,795.2999877929688,793.75,BUY HINDALCO CALL near 800 strike
2025-11-12,12:29:29,IDEA,BUY,10.4399995803833,10.380000114440918,10.130000114440918,10.239999771118164,BUY IDEA CALL near 0 strike
2025-11-12,12:29:29,PRESTIGE,SELL,1723.4000244140625,1772.800048828125,1765.4000244140625,1758.5999755859375,BUY PRESTIGE PUT near 1700 strike
2025-11-12,13:21:01,AMBUJACEM,BUY,567.9000244140625,562.0,559.75,557.5499877929688,BUY AMBUJACEM CALL near 550 strike
2025-11-12,13:21:01,BAJAJFINSV,BUY,2031.4000244140625,2024.0,2003.800048828125,1989.4000244140625,BUY BAJAJFINSV CALL near 2050 strike
2025-11-12,13:21:01,HCLTECH,BUY,1599.0,1587.9000244140625,1575.0999755859375,1570.0,BUY HCLTECH CALL near 1600 strike
2025-11-12,13:21:01,HDFCLIFE,BUY,778.4500122070312,771.2000122070312,765.0,763.9000244140625,BUY HDFCLIFE CALL near 800 strike
2025-11-12,13:21:01,HEROMOTOCO,BUY,5527.5,5474.0,5431.0,5417.5,BUY HEROMOTOCO CALL near 5550 strike
2025-11-12,13:21:01,INDUSTOWER,BUY,408.6499938964844,404.1000061035156,400.8999938964844,400.6000061035156,BUY INDUSTOWER CALL near 400 strike
2025-11-12,13:21:01,LUPIN,BUY,2015.5999755859375,1986.4000244140625,1972.4000244140625,1975.9000244140625,BUY LUPIN CALL near 2000 strike
2025-11-12,13:21:01,MANKIND,BUY,2261.0,2226.800048828125,2203.5,2220.5,BUY MANKIND CALL near 2250 strike
2025-11-12,13:21:01,PAYTM,SELL,1308.300048828125,1341.5,1334.0,1332.5999755859375,BUY PAYTM PUT near 1300 strike
2025-11-12,13:26:49,GODREJPROP,BUY,2201.10009765625,2194.300048828125,2167.800048828125,2158.5,BUY GODREJPROP CALL near 2200 strike
2025-11-12,14:14:23,DRREDDY,BUY,1234.5,1222.9000244140625,1215.0,1211.5,BUY DRREDDY CALL near 1250 strike
2025-11-12,14:14:23,PIIND,SELL,3588.199951171875,3732.199951171875,3602.0,3786.800048828125,BUY PIIND PUT near 3600 strike
2025-11-13,09:32:15,HINDZINC,BUY,495.3999938964844,493.6499938964844,487.29998779296875,481.8999938964844,BUY HINDZINC
2025-11-13,09:32:15,VEDL,BUY,532.2000122070312,530.0,524.25,520.5999755859375,BUY VEDL
2025-11-13,09:37:54,PIIND,SELL,3523.60009765625,3588.89990234375,3533.800048828125,3588.89990234375,SELL PIIND 
2025-11-13,09:43:36,IGL,BUY,215.05999755859375,214.5399932861328,205.1000061035156,210.22999572753903,BUY IGL
2025-11-13,09:43:36,SUPREMEIND,SELL,3827.699951171875,3889.10009765625,3832.0,3914.300048828125,SELL SUPREMEIND 
2025-11-13,10:00:43,AUROPHARMA,BUY,1209.800048828125,1196.5,1186.0999755859375,1183.5999755859375,BUY AUROPHARMA
2025-11-13,10:06:27,INDUSINDBK,BUY,880.5499877929688,876.75,860.25,864.4000244140625,BUY INDUSINDBK
2025-11-13,10:12:13,POWERINDIA,SELL,21456.0,21961.0,21711.0,22018.0,SELL POWERINDIA 
2025-11-13,10:12:13,SWIGGY,SELL,388.29998779296875,397.8500061035156,391.3999938964844,395.75,SELL SWIGGY 
2025-11-13,10:17:58,HYUNDAI,BUY,2438.800048828125,2428.39990234375,2404.800048828125,2395.0,BUY HYUNDAI
2025-11-13,10:17:58,ICICIBANK,BUY,1383.5,1369.699951171875,1360.0,1358.9000244140625,BUY ICICIBANK
2025-11-13,10:23:43,ADANIENSOL,BUY,1022.75,1014.7999877929688,999.3499755859376,1001.9000244140624,BUY ADANIENSOL
2025-11-13,10:29:29,GLENMARK,BUY,1901.5999755859375,1866.4000244140625,1845.9000244140625,1847.800048828125,BUY GLENMARK
2025-11-13,10:29:29,JIOFIN,BUY,315.25,312.1499938964844,310.0,309.5,BUY JIOFIN
2025-11-13,10:41:07,BIOCON,BUY,419.1000061035156,416.5,407.0,405.8999938964844,BUY BIOCON
2025-11-13,10:52:38,MUTHOOTFIN,BUY,3385.39990234375,3349.699951171875,3314.0,3324.89990234375,BUY MUTHOOTFIN
2025-11-13,10:52:38,SOLARINDS,SELL,13825.0,14096.0,13884.0,14084.0,SELL SOLARINDS 
2025-11-13,11:10:00,INDIGO,BUY,5911.5,5873.5,5812.0,5795.5,BUY INDIGO
2025-11-13,11:15:46,IDEA,BUY,10.630000114440918,10.43000030517578,10.300000190734863,10.369999885559082,BUY IDEA
2025-11-13,11:33:02,TATACOMM,BUY,1879.0,1867.5999755859375,1838.0,1840.0,BUY TATACOMM
2025-11-13,11:38:48,MOTILALOFS,BUY,1020.7999877929688,1003.0,992.7000122070312,996.6500244140624,BUY MOTILALOFS
2025-11-13,11:44:49,ETERNAL,SELL,302.8500061035156,308.79998779296875,305.5,308.79998779296875,SELL ETERNAL 
2025-11-14,09:42:15,IDEA,BUY,10.819999694824219,10.75,10.479999542236328,10.470000267028809,BUY IDEA
2025-11-14,09:42:15,INFY,SELL,1512.300048828125,1529.699951171875,1515.4000244140625,1541.800048828125,SELL INFY 
2025-11-14,09:47:57,ADANIENSOL,BUY,1042.75,1035.8499755859375,1025.550048828125,1021.4000244140624,BUY ADANIENSOL
2025-11-14,09:47:57,ADANIPOWER,BUY,155.19000244140625,154.89999389648438,152.47000122070312,151.85000610351562,BUY ADANIPOWER
2025-11-14,09:47:57,BSE,BUY,2812.0,2783.300048828125,2742.10009765625,2760.199951171875,BUY BSE
2025-11-14,09:53:41,MPHASIS,SELL,2769.0,2804.199951171875,2780.0,2822.0,SELL MPHASIS 
2025-11-14,09:53:41,PREMIERENE,SELL,1038.5,1057.5,1048.0,1061.199951171875,SELL PREMIERENE 
2025-11-14,09:53:41,SRF,SELL,2858.199951171875,2876.60009765625,2863.199951171875,2912.0,SELL SRF 
2025-11-14,10:05:11,BHARTIHEXA,SELL,1770.4000244140625,1796.800048828125,1780.0,1806.0999755859375,SELL BHARTIHEXA 
2025-11-14,10:10:55,ADANIGREEN,BUY,1096.4000244140625,1090.5999755859375,1074.5999755859375,1076.800048828125,BUY ADANIGREEN
2025-11-14,10:10:55,ASTRAL,SELL,1521.9000244140625,1553.5,1535.5,1550.5999755859375,SELL ASTRAL 
2025-11-14,10:16:43,BAJAJHLDNG,BUY,12240.0,12114.0,12032.0,11981.0,BUY BAJAJHLDNG
2025-11-14,10:28:14,ALKEM,SELL,5616.0,5779.5,5661.0,5725.5,SELL ALKEM 
2025-11-14,10:28:14,COFORGE,SELL,1776.699951171875,1802.0,1788.199951171875,1810.199951171875,SELL COFORGE 
2025-11-14,10:28:14,SONACOMS,SELL,479.6499938964844,489.4500122070313,486.1499938964844,489.1499938964844,SELL SONACOMS 
2025-11-14,10:33:59,EICHERMOT,SELL,6724.0,6800.0,6740.0,6855.0,SELL EICHERMOT 
2025-11-14,10:39:43,PRESTIGE,SELL,1706.0,1754.5,1713.5999755859375,1755.199951171875,SELL PRESTIGE 
2025-11-14,10:51:13,VOLTAS,BUY,1364.800048828125,1344.9000244140625,1301.300048828125,1336.9000244140625,BUY VOLTAS
2025-11-14,10:56:58,HEROMOTOCO,BUY,5622.0,5593.5,5508.0,5508.5,BUY HEROMOTOCO
2025-11-14,11:02:59,ADANIENT,BUY,2535.699951171875,2511.5,2487.89990234375,2488.199951171875,BUY ADANIENT
2025-11-14,11:02:59,MUTHOOTFIN,BUY,3732.39990234375,3720.0,3589.199951171875,3393.10009765625,BUY MUTHOOTFIN
2025-11-14,11:14:30,FORTIS,SELL,935.7999877929688,951.0,940.7000122070312,953.0,SELL FORTIS 
2025-11-14,11:43:23,360ONE,SELL,1065.0999755859375,1087.199951171875,1077.9000244140625,1085.5999755859375,SELL 360ONE 
2025-11-14,11:43:23,SOLARINDS,BUY,14015.0,13922.0,13728.0,13759.0,BUY SOLARINDS
2025-11-14,11:54:56,COCHINSHIP,BUY,1739.199951171875,1722.5,1697.4000244140625,1707.300048828125,BUY COCHINSHIP
2025-11-14,12:12:52,BOSCHLTD,SELL,36690.0,37285.0,36885.0,37385.0,SELL BOSCHLTD 
2025-11-14,12:12:52,MAZDOCK,BUY,2787.199951171875,2777.0,2732.699951171875,2736.0,BUY MAZDOCK
2025-11-14,12:18:43,TVSMOTOR,SELL,3387.10009765625,3446.10009765625,3432.199951171875,3450.60009765625,SELL TVSMOTOR 
2025-11-14,12:24:31,GLENMARK,BUY,1916.0,1888.9000244140625,1855.9000244140625,1880.5999755859375,BUY GLENMARK
2025-11-14,12:24:31,RVNL,BUY,322.95001220703125,316.75,314.3500061035156,314.29998779296875,BUY RVNL
2025-11-14,12:30:17,IRB,BUY,43.130001068115234,42.599998474121094,42.150001525878906,42.349998474121094,BUY IRB
2025-11-14,12:36:06,HINDZINC,SELL,485.3500061035156,496.0,491.5,495.2000122070313,SELL HINDZINC 
2025-11-14,12:47:38,MFSL,SELL,1676.4000244140625,1707.199951171875,1697.0,1707.4000244140625,SELL MFSL 
2025-11-14,12:53:28,NAUKRI,SELL,1318.9000244140625,1351.699951171875,1342.5,1347.300048828125,SELL NAUKRI 
2025-11-14,13:04:59,TECHM,SELL,1423.800048828125,1445.0,1436.9000244140625,1451.4000244140625,SELL TECHM 
2025-11-14,13:10:46,SUPREMEIND,SELL,3760.800048828125,3830.0,3784.60009765625,3832.0,SELL SUPREMEIND 
2025-11-14,13:28:53,HYUNDAI,SELL,2371.199951171875,2429.800048828125,2413.0,2415.199951171875,SELL HYUNDAI 
2025-11-14,13:40:21,CUMMINSIND,SELL,4276.2998046875,4362.89990234375,4319.10009765625,4366.2001953125,SELL CUMMINSIND 
2025-11-14,13:46:09,TMPV,SELL,390.1000061035156,399.4500122070313,394.3500061035156,397.9500122070313,SELL TMPV 
2025-11-14,13:52:39,SAIL,SELL,141.94000244140625,145.0,143.36000061035156,144.72000122070312,SELL SAIL 
2025-11-14,13:58:59,JSWSTEEL,SELL,1161.5999755859375,1182.0999755859375,1167.9000244140625,1183.9000244140625,SELL JSWSTEEL 
2025-11-14,14:22:17,HDFCAMC,SELL,5374.0,5489.5,5451.0,5477.5,SELL HDFCAMC 
2025-11-14,14:22:17,HINDALCO,SELL,796.4500122070312,811.5999755859375,803.7999877929688,811.9500122070312,SELL HINDALCO 
2025-11-14,14:22:17,NMDC,SELL,75.83999633789062,77.4000015258789,76.69999694824219,77.38999938964844,SELL NMDC 
2025-11-14,14:28:10,INDUSINDBK,SELL,847.2000122070312,869.8499755859375,859.5499877929688,863.4500122070312,SELL INDUSINDBK 
2025-11-14,14:39:48,MARICO,BUY,736.0,722.0,715.9500122070312,722.0,BUY MARICO
2025-11-14,14:45:35,BIOCON,SELL,409.29998779296875,416.8999938964844,412.6499938964844,417.0,SELL BIOCON 
2025-11-14,14:57:10,PIDILITIND,SELL,1454.300048828125,1475.0999755859375,1461.300048828125,1481.4000244140625,SELL PIDILITIND 
2025-11-14,15:15:20,CANBK,BUY,146.1199951171875,144.97999572753906,143.36000061035156,143.4499969482422,BUY CANBK
2025-11-14,15:15:20,ETERNAL,BUY,303.45001220703125,300.6000061035156,295.20001220703125,297.75,BUY ETERNAL
2025-11-14,15:21:25,BEL,BUY,427.75,423.0,418.7000122070313,419.7999877929687,BUY BEL
2025-11-14,15:21:25,SWIGGY,BUY,393.20001220703125,392.3500061035156,379.6000061035156,383.1000061035156,BUY SWIGGY
2025-11-17,09:37:34,BANKINDIA,BUY,149.7100067138672,149.44000244140625,147.25,146.52000427246094,BUY BANKINDIA
2025-11-17,09:37:34,HEROMOTOCO,BUY,5692.5,5679.5,5571.0,5538.5,BUY HEROMOTOCO
2025-11-17,09:37:34,IDFCFIRSTB,BUY,82.30000305175781,82.1500015258789,80.9800033569336,80.43000030517578,BUY IDFCFIRSTB
2025-11-17,09:37:34,MFSL,BUY,1705.199951171875,1702.0999755859375,1684.0,1673.4000244140625,BUY MFSL
2025-11-17,09:44:14,ASTRAL,SELL,1477.9000244140625,1505.0,1480.4000244140625,1514.0,SELL ASTRAL 
2025-11-17,09:44:14,BPCL,BUY,378.29998779296875,376.2999877929687,372.7999877929687,371.1499938964844,BUY BPCL
2025-11-17,09:44:14,CANBK,BUY,149.19000244140625,148.8000030517578,146.55999755859375,146.07000732421875,BUY CANBK
2025-11-17,09:44:14,INDIANB,BUY,884.3499755859375,882.5,872.0499877929688,868.4500122070312,BUY INDIANB
2025-11-17,09:44:14,SUPREMEIND,SELL,3640.10009765625,3710.0,3646.39990234375,3709.800048828125,SELL SUPREMEIND 
2025-11-17,09:44:14,UNIONBANK,BUY,155.60000610351562,155.30999755859375,153.4199981689453,152.75999450683594,BUY UNIONBANK
2025-11-17,09:49:59,AUBANK,BUY,908.0999755859375,907.0,892.1500244140625,890.5999755859375,BUY AUBANK
2025-11-17,10:01:28,KOTAKBANK,BUY,2117.39990234375,2103.39990234375,2092.800048828125,2079.699951171875,BUY KOTAKBANK
2025-11-17,10:01:28,YESBANK,BUY,22.969999313354492,22.8799991607666,22.6200008392334,22.5,BUY YESBANK
2025-11-17,10:07:15,PNB,BUY,124.44000244140625,123.86000061035156,122.30999755859376,122.20999908447266,BUY PNB
2025-11-17,10:13:26,BAJAJHLDNG,SELL,12312.0,12937.0,12574.0,12570.0,SELL BAJAJHLDNG 
2025-11-17,10:13:26,HINDPETRO,BUY,490.6499938964844,486.0,482.3999938964844,481.25,BUY HINDPETRO
2025-11-17,10:19:31,BIOCON,BUY,418.95001220703125,414.6499938964844,410.4500122070313,411.1499938964844,BUY BIOCON
2025-11-17,10:19:31,HUDCO,BUY,232.77000427246094,232.2599945068359,228.0500030517578,227.4900054931641,BUY HUDCO
2025-11-17,10:19:31,PAYTM,BUY,1323.5999755859375,1317.300048828125,1305.300048828125,1299.199951171875,BUY PAYTM
2025-11-17,10:19:31,RVNL,BUY,333.70001220703125,332.3999938964844,321.3999938964844,321.04998779296875,BUY RVNL
2025-11-17,10:19:31,SHRIRAMFIN,BUY,824.0999755859375,821.7999877929688,809.0,809.2999877929688,BUY SHRIRAMFIN
